,epoch,loss,energy_mean,energy_std,CI,proposal_width,acceptance_rate,walltime
47,47,0.020994871854782104,2.0010986328125,0.0009009380592033267,1.9999999999999933,0.7003953456878662,tensor(0.5085),0.3973444998264313
48,48,0.019137375056743622,2.000676393508911,0.0008619465515948832,1.9999999999999933,0.6991250514984131,tensor(0.4934),0.3444856000132859
49,49,0.01897691935300827,2.001689910888672,0.000833617988973856,1.9999999999999933,0.7053154110908508,tensor(0.5061),0.37748009990900755
50,50,0.01673450879752636,2.0003364086151123,0.0008345684036612511,1.9999999999999933,0.7000113129615784,tensor(0.4985),0.3698260998353362
51,51,0.01524130068719387,2.000852108001709,0.0008138673147186637,1.9999999999999933,0.698832631111145,tensor(0.5195),0.3640208998695016
52,52,0.014911248348653316,2.0001471042633057,0.0007980792433954775,1.9999999999999933,0.7319288849830627,tensor(0.4980),0.3215699000284076
53,53,0.014196770265698433,2.0003981590270996,0.0007791824755258858,1.9999999999999933,0.6989873051643372,tensor(0.4951),0.3328682999126613
54,54,0.011108752340078354,2.0010972023010254,0.0007498699706047773,1.9999999999999933,0.7219629883766174,tensor(0.5007),0.3236159002408385
55,55,0.012456141412258148,2.000913143157959,0.0007473767036572099,1.9999999999999933,0.7280654311180115,tensor(0.5061),0.4040310001000762
56,56,0.011130659841001034,1.9996944665908813,0.0007284697494469583,1.9999999999999933,0.7120476365089417,tensor(0.4985),0.38955159997567534
57,57,0.013868523761630058,1.9995166063308716,0.0007029441185295582,1.9999999999999933,0.7012583613395691,tensor(0.5005),0.4103887998498976
58,58,0.01002549845725298,1.9992424249649048,0.0006989625981077552,1.9999999999999933,0.7064658999443054,tensor(0.5073),0.37541830027475953
59,59,0.007962862960994244,2.0011377334594727,0.0006722650723531842,1.9999999999999933,0.7073103785514832,tensor(0.5090),0.42691649962216616
60,60,0.009710255078971386,1.999840497970581,0.0006604585214518011,1.9999999999999933,0.6955456137657166,tensor(0.4973),0.4438801999203861
61,61,0.008443070575594902,2.0003459453582764,0.0006413913797587156,1.9999999999999933,0.7084537744522095,tensor(0.4880),0.4103593002073467
62,62,0.008583294227719307,2.0000932216644287,0.0006193318986333907,1.9999999999999933,0.7008000612258911,tensor(0.5098),0.40781249990686774
63,63,0.008713679388165474,1.9996135234832764,0.0006267690914683044,1.9999999999999933,0.7055138349533081,tensor(0.4978),0.39185910020023584
64,64,0.006282171234488487,2.000566005706787,0.0005897414521314204,1.9999999999999933,0.7071375846862793,tensor(0.4946),0.388803499750793
65,65,0.0057537853717803955,2.0007777214050293,0.0005701761692762375,1.9999999999999933,0.7317907810211182,tensor(0.5046),0.40531110018491745
66,66,0.006445251405239105,1.9997060298919678,0.0005701888585463166,1.9999999999999933,0.699716329574585,tensor(0.5037),0.3931887997314334
67,67,0.00570440199226141,2.0004303455352783,0.0005591675289906561,1.9999999999999933,0.6978607773780823,tensor(0.4868),0.4196510002948344
68,68,0.006339370273053646,2.0006439685821533,0.0005415382911451161,1.9999999999999933,0.7018419504165649,tensor(0.4839),0.38620239961892366
69,69,0.005282660946249962,2.0004732608795166,0.0005391503218561411,1.9999999999999933,0.7135173678398132,tensor(0.5063),0.3357482999563217
70,70,0.005403029732406139,2.0008018016815186,0.0005219992599450052,1.9999999999999933,0.726104199886322,tensor(0.5132),0.40343499975278974
71,71,0.0062097953632473946,1.9999507665634155,0.0005041560507379472,1.9999999999999933,0.7231301069259644,tensor(0.4978),0.3482160000130534
72,72,0.005932466126978397,2.0004312992095947,0.000510184676386416,1.9999999999999933,0.701088011264801,tensor(0.4944),0.3792598000727594
73,73,0.006254497915506363,1.9999724626541138,0.0005035810172557831,1.9999999999999933,0.7366567850112915,tensor(0.5149),0.444696799851954
74,74,0.004630910698324442,2.0001282691955566,0.0004862638597842306,1.9999999999999933,0.7175396084785461,tensor(0.5017),0.35875310003757477
75,75,0.004871260840445757,2.000227928161621,0.00046651967568323016,1.9999999999999933,0.7083954811096191,tensor(0.4998),0.3959456002339721
76,76,0.005459635052829981,2.0004990100860596,0.0004543095419649035,1.9999999999999933,0.697322428226471,tensor(0.4958),0.40104550030082464
77,77,0.005518018268048763,2.000643014907837,0.000451503845397383,1.9999999999999933,0.6989521384239197,tensor(0.5017),0.396514100022614
78,78,0.005890136118978262,1.9999569654464722,0.0004574324411805719,1.9999999999999933,0.7390048503875732,tensor(0.5032),0.48972889967262745
79,79,0.004370200447738171,2.000257730484009,0.0004398627206683159,1.9999999999999933,0.6997485756874084,tensor(0.4978),0.3789981999434531
80,80,0.004354704171419144,2.000326633453369,0.00043500459287315607,1.9999999999999933,0.7004818320274353,tensor(0.5088),0.37723430013284087
81,81,0.003981283865869045,1.9997292757034302,0.0004325966874603182,1.9999999999999933,0.7059369087219238,tensor(0.5022),0.39629820035770535
82,82,0.004766344092786312,1.9996222257614136,0.0004253752704244107,1.9999999999999933,0.6962064504623413,tensor(0.4941),0.3846726999618113
83,83,0.0037257769145071507,2.000239372253418,0.00040589526179246604,1.9999999999999933,0.7113593816757202,tensor(0.4980),0.38234869996085763
84,84,0.0049421824514865875,2.0003345012664795,0.00040008797077462077,1.9999999999999933,0.7151414752006531,tensor(0.5037),0.36293380009010434
85,85,0.005528206471353769,1.9992046356201172,0.00040758217801339924,1.9999999999999933,0.7109498381614685,tensor(0.5010),0.3841532999649644
86,86,0.005073880776762962,2.0000174045562744,0.00040206999983638525,1.9999999999999933,0.717266321182251,tensor(0.5054),0.38435629988089204
87,87,0.006354779936373234,1.9994512796401978,0.0003912786196451634,1.9999999999999933,0.7118332386016846,tensor(0.5061),0.3931797002442181
88,88,0.004761840682476759,2.0005853176116943,0.0003844634920824319,1.9999999999999933,0.7088092565536499,tensor(0.4917),0.38154610013589263
89,89,0.0040436298586428165,1.999957799911499,0.00036975464900024235,1.9999999999999933,0.709145724773407,tensor(0.5054),0.35838809981942177
90,90,0.004830171819776297,1.9997882843017578,0.0003673701430670917,1.9999999999999933,0.7279582619667053,tensor(0.5120),0.362240600399673
91,91,0.005231865216046572,1.9997498989105225,0.00036141430609859526,1.9999999999999933,0.7078337073326111,tensor(0.4998),0.3976402999833226
92,92,0.004687970038503408,2.000467300415039,0.0003579723706934601,1.9999999999999933,0.7184953093528748,tensor(0.5071),0.35385540034621954
93,93,0.004312732256948948,2.000462293624878,0.0003616005415096879,1.9999999999999933,0.6986701488494873,tensor(0.5061),0.44325300026685
94,94,0.004345683380961418,2.000516414642334,0.0003406772739253938,1.9999999999999933,0.7217382192611694,tensor(0.5081),0.43407570011913776
95,95,0.00429155770689249,2.0004818439483643,0.00034040663740597665,1.9999999999999933,0.7140299081802368,tensor(0.4968),0.35431249998509884
96,96,0.0036251642741262913,2.0001745223999023,0.0003525009087752551,1.9999999999999933,0.7044726014137268,tensor(0.5039),0.39705289993435144
97,97,0.0032225707545876503,2.0002012252807617,0.0003375436062924564,1.9999999999999933,0.6956532597541809,tensor(0.4941),0.3371440996415913
98,98,0.004317090846598148,1.999932050704956,0.00034516671439632773,1.9999999999999933,0.7030161023139954,tensor(0.5032),0.4158375998958945
99,99,0.0050642830319702625,1.9995375871658325,0.00034027028596028686,1.9999999999999933,0.678165853023529,tensor(0.4944),0.37890739971771836
100,100,0.0037439875304698944,2.0002942085266113,0.00033773129689507186,1.9999999999999933,0.718612790107727,tensor(0.5095),0.36486029997467995
101,101,0.005159993190318346,1.999955654144287,0.0003199373895768076,1.9999999999999933,0.7205055952072144,tensor(0.5107),0.4981835000216961
102,102,0.0036781008820980787,1.9999176263809204,0.0003237770579289645,1.9999999999999933,0.6933261752128601,tensor(0.5020),0.3616545000113547
103,103,0.0035107298754155636,2.000563144683838,0.0003124081704299897,1.9999999999999933,0.7061953544616699,tensor(0.4875),0.38218999980017543
104,104,0.0036195539869368076,2.000389337539673,0.0003173437144141644,1.9999999999999933,0.7006486058235168,tensor(0.4900),0.36200840026140213
105,105,0.004194681998342276,1.9998866319656372,0.0003138783504255116,1.9999999999999933,0.6999684572219849,tensor(0.5081),0.3750192001461983
106,106,0.003252329770475626,2.0000274181365967,0.00031446365755982697,1.9999999999999933,0.7202821969985962,tensor(0.4971),0.38116810005158186
107,107,0.003351357765495777,2.0002331733703613,0.00031148988637141883,1.9999999999999933,0.7196979522705078,tensor(0.4941),0.3683310002088547
108,108,0.00429985485970974,1.9997406005859375,0.000312542513711378,1.9999999999999933,0.7241997122764587,tensor(0.4836),0.40315270004794
109,109,0.004118281416594982,1.999832272529602,0.00031268701422959566,1.9999999999999933,0.6910545229911804,tensor(0.4871),0.37557619996368885
110,110,0.004242368973791599,1.9997638463974,0.0003070184029638767,1.9999999999999933,0.7058905959129333,tensor(0.4985),0.39352359995245934
111,111,0.004192893393337727,2.0000147819519043,0.00029321631882339716,1.9999999999999933,0.7111338376998901,tensor(0.5063),0.40427100006490946
112,112,0.003675031941384077,2.0001888275146484,0.0002986626059282571,1.9999999999999933,0.7095723748207092,tensor(0.5034),0.4045461998321116
113,113,0.004586542025208473,1.9996854066848755,0.00029431303846649826,1.9999999999999933,0.7095375657081604,tensor(0.5156),0.42260280018672347
114,114,0.0025055170990526676,2.0002193450927734,0.0003026787017006427,1.9999999999999933,0.7358903288841248,tensor(0.4990),0.38437259988859296
115,115,0.00276180705986917,2.0002636909484863,0.0002877645893022418,1.9999999999999933,0.6876891255378723,tensor(0.4900),0.3970783003605902
116,116,0.0023761605843901634,2.0003087520599365,0.0002935529046226293,1.9999999999999933,0.7239765524864197,tensor(0.5056),0.40274470020085573
117,117,0.0039024290163069963,1.999653935432434,0.00028839733568020165,1.9999999999999933,0.7223044037818909,tensor(0.5125),0.37656900007277727
118,118,0.0018256810726597905,2.000377893447876,0.00028043927159160376,1.9999999999999933,0.6955029368400574,tensor(0.4961),0.3854900998994708
119,119,0.00264547998085618,1.9998283386230469,0.00028586521511897445,1.9999999999999933,0.7231734395027161,tensor(0.5078),0.40374029986560345
120,120,0.0029812182765454054,2.000102996826172,0.0002764510572887957,1.9999999999999933,0.7170903086662292,tensor(0.5027),0.3929228000342846
121,121,0.0027635858859866858,2.0002307891845703,0.000278440595138818,1.9999999999999933,0.7236203551292419,tensor(0.5161),0.39386430010199547
122,122,0.0024481206201016903,2.0003998279571533,0.00027058226987719536,1.9999999999999933,0.705253005027771,tensor(0.5029),0.38918960001319647
123,123,0.0029559293761849403,2.0003721714019775,0.0002676373696886003,1.9999999999999933,0.6983947157859802,tensor(0.4788),0.3914896999485791
124,124,0.0030865429434925318,1.9993244409561157,0.00027640079497359693,1.9999999999999933,0.7095124125480652,tensor(0.4995),0.3889512997120619
125,125,0.002772751497104764,1.99971604347229,0.00027503148885443807,1.9999999999999933,0.7102603316307068,tensor(0.4907),0.37219310039654374
126,126,0.001966057112440467,1.999828815460205,0.0002683798666112125,1.9999999999999933,0.7098425626754761,tensor(0.4971),0.43097270000725985
127,127,0.002950235502794385,2.0002176761627197,0.00026629798230715096,1.9999999999999933,0.7035940289497375,tensor(0.5005),0.35792209999635816
128,128,0.002619346370920539,2.0000386238098145,0.0002645482309162617,1.9999999999999933,0.7165538668632507,tensor(0.5061),0.3831889000721276
129,129,0.0033504171296954155,1.9998613595962524,0.00026304536731913686,1.9999999999999933,0.7083394527435303,tensor(0.5081),0.392170500010252
130,130,0.002686749678105116,1.999868392944336,0.00026183418231084943,1.9999999999999933,0.7123004794120789,tensor(0.5029),0.3463793001137674
131,131,0.0014259815216064453,2.000335931777954,0.00025932848802767694,1.9999999999999933,0.6888313293457031,tensor(0.4976),0.3856600997969508
132,132,0.0020718236919492483,2.0001235008239746,0.0002555317187216133,1.9999999999999933,0.7182971835136414,tensor(0.5042),0.37730890000239015
133,133,0.003202615072950721,1.9998233318328857,0.00025020743487402797,1.9999999999999933,0.727849543094635,tensor(0.4980),0.3629356003366411
134,134,0.002165944082662463,2.0001425743103027,0.0002499349066056311,1.9999999999999933,0.7087402939796448,tensor(0.4978),0.3853735001757741
135,135,0.002100998302921653,1.9999911785125732,0.000254010345088318,1.9999999999999933,0.6992752552032471,tensor(0.5054),0.38314769975841045
136,136,0.002265075221657753,1.9999513626098633,0.0002512650389689952,1.9999999999999933,0.6972406506538391,tensor(0.4954),0.37478449987247586
137,137,0.0022511924616992474,1.9998794794082642,0.00025282902061007917,1.9999999999999933,0.7113167643547058,tensor(0.4890),0.40672519989311695
138,138,0.00160077097825706,2.000506639480591,0.00024514118558727205,1.9999999999999933,0.720919668674469,tensor(0.5068),0.3719756999053061
139,139,0.001998876454308629,1.9998087882995605,0.00024944866891019046,1.9999999999999933,0.7262902855873108,tensor(0.5117),0.36511259991675615
140,140,0.002472742460668087,1.9997142553329468,0.00024874426890164614,1.9999999999999933,0.7104179263114929,tensor(0.5012),0.38052550004795194
141,141,0.0017919015372171998,1.9998277425765991,0.00025186504353769124,1.9999999999999933,0.7079354524612427,tensor(0.5120),0.3793295999057591
142,142,0.002694401191547513,1.9998639822006226,0.00024199413019232452,1.9999999999999933,0.7119694948196411,tensor(0.4934),0.37190729985013604
143,143,0.0027959533035755157,1.9997572898864746,0.0002467519079800695,1.9999999999999933,0.6933119893074036,tensor(0.4895),0.36199119966477156
144,144,0.0027984115295112133,1.9996243715286255,0.00023937167134135962,1.9999999999999933,0.7164546251296997,tensor(0.4944),0.36537119979038835
145,145,0.0025213982444256544,1.9999912977218628,0.00023855741892475635,1.9999999999999933,0.7111139297485352,tensor(0.5183),0.3864596001803875
146,146,0.0017605724278837442,2.000009536743164,0.00023471681925002486,1.9999999999999933,0.7234980463981628,tensor(0.5107),0.3458743002265692
147,147,0.002912523690611124,2.0000038146972656,0.00023192148364614695,1.9999999999999933,0.7133601903915405,tensor(0.5024),0.3822746998630464
148,148,0.0022227447479963303,1.9997788667678833,0.00023604165471624583,1.9999999999999933,0.7068017721176147,tensor(0.4932),0.37499239994212985
149,149,0.002500387607142329,1.999880075454712,0.00023097943631000817,1.9999999999999933,0.7072031497955322,tensor(0.5024),0.36913960007950664
150,150,0.0023181731812655926,1.9995007514953613,0.00023468177823815495,1.9999999999999933,0.7136327028274536,tensor(0.5173),0.3592528998851776
151,151,0.0018384013092145324,1.9998822212219238,0.00022869915119372308,1.9999999999999933,0.6910762190818787,tensor(0.4851),0.37089840043336153
152,152,0.0016733550000935793,2.0002055168151855,0.00022593523317482322,1.9999999999999933,0.7261517643928528,tensor(0.5134),0.37868079962208867
153,153,0.001752080861479044,2.000054359436035,0.00022904432262293994,1.9999999999999933,0.7193307876586914,tensor(0.5044),0.3720403998158872
154,154,0.0015038949204608798,2.0002660751342773,0.00023186068574432284,1.9999999999999933,0.6859326362609863,tensor(0.4880),0.36023740004748106
155,155,0.0023998054675757885,1.9998728036880493,0.0002248921082355082,1.9999999999999933,0.7019258737564087,tensor(0.4910),0.36913800006732345
156,156,0.0020541283302009106,1.99979829788208,0.0002272037381771952,1.9999999999999933,0.7215135097503662,tensor(0.5222),0.3693371000699699
157,157,0.0026522446423768997,1.9993937015533447,0.00022758840350434184,1.9999999999999933,0.713854193687439,tensor(0.5010),0.38005009992048144
158,158,0.0025086160749197006,2.0002217292785645,0.00022383737086784095,1.9999999999999933,0.6892063021659851,tensor(0.4805),0.34880689997226
159,159,0.0025576893240213394,2.0000011920928955,0.00021814655337948352,1.9999999999999933,0.7061054706573486,tensor(0.4949),0.37433099979534745
160,160,0.0021914253011345863,1.9998315572738647,0.0002229298697784543,1.9999999999999933,0.7047852873802185,tensor(0.5063),0.4007737999781966
161,161,0.0020172542426735163,2.000134229660034,0.0002206144854426384,1.9999999999999933,0.7140017151832581,tensor(0.5073),0.4750092998147011
162,162,0.0018664747476577759,2.0000433921813965,0.00022407800133805722,1.9999999999999933,0.7004396915435791,tensor(0.4863),0.38066469971090555
163,163,0.0023936391808092594,2.000140428543091,0.00021849990298505872,1.9999999999999933,0.7052251100540161,tensor(0.4976),0.3600555001758039
164,164,0.0027353279292583466,1.999365210533142,0.00022046733647584915,1.9999999999999933,0.7177559733390808,tensor(0.5120),0.3831182001158595
165,165,0.0016464277869090438,1.9999407529830933,0.00021394698705989867,1.9999999999999933,0.6849883198738098,tensor(0.4863),0.37726840004324913
166,166,0.0011673435801640153,2.0001518726348877,0.00022234533389564604,1.9999999999999933,0.6898516416549683,tensor(0.4875),0.3652181001380086
167,167,0.0019175006309524179,1.9998153448104858,0.000219339708564803,1.9999999999999933,0.7344599366188049,tensor(0.5164),0.3752943999134004
168,168,0.0020209436770528555,1.9997920989990234,0.00021936630946584046,1.9999999999999933,0.732124388217926,tensor(0.5210),0.36873780004680157
169,169,0.0019377169664949179,2.000234365463257,0.00021517026470974088,1.9999999999999933,0.7229737639427185,tensor(0.5063),0.37289470015093684
170,170,0.00269418116658926,1.9998737573623657,0.00021616012963932008,1.9999999999999933,0.6986008286476135,tensor(0.4868),0.3625439000315964
171,171,0.0022476003505289555,1.999487280845642,0.0002146688784705475,1.9999999999999933,0.700933039188385,tensor(0.5083),0.3608405999839306
172,172,0.002004384296014905,1.999606966972351,0.00021451374050229788,1.9999999999999933,0.6923537254333496,tensor(0.4910),0.3649290003813803
173,173,0.0008013842161744833,2.0001845359802246,0.00020943523850291967,1.9999999999999933,0.7099460959434509,tensor(0.5171),0.36685780016705394
174,174,0.002208491088822484,1.9999189376831055,0.00020920387760270387,1.9999999999999933,0.7058404684066772,tensor(0.4988),0.3652953999117017
175,175,0.0017245422350242734,2.0001211166381836,0.0002092331269523129,1.9999999999999933,0.6977631449699402,tensor(0.4846),0.3373602000065148
176,176,0.0014550380874425173,1.9999969005584717,0.00020895332272630185,1.9999999999999933,0.7029138803482056,tensor(0.4880),0.36127750016748905
177,177,0.0013090289430692792,2.0002050399780273,0.00020937096269335598,1.9999999999999933,0.703048825263977,tensor(0.4919),0.3701801002025604
178,178,0.00222600344568491,1.9996083974838257,0.00021088264475110918,1.9999999999999933,0.6925416588783264,tensor(0.4973),0.3628445998765528
179,179,0.0014355876483023167,2.0001721382141113,0.00020411824516486377,1.9999999999999933,0.7046741247177124,tensor(0.4956),0.38100900035351515
180,180,0.0022423462942242622,1.9998811483383179,0.00020443482208065689,1.9999999999999933,0.6928943395614624,tensor(0.4810),0.392329900059849
181,181,0.0012700968654826283,1.9999103546142578,0.00020838073396589607,1.9999999999999933,0.715560257434845,tensor(0.5068),0.3553458000533283
182,182,0.0020098944660276175,1.999558925628662,0.00020614676759578288,1.9999999999999933,0.7171013951301575,tensor(0.5007),0.3757170997560024
183,183,0.002426324412226677,2.0001325607299805,0.00019834234262816608,1.9999999999999933,0.7147489190101624,tensor(0.4988),0.36017940007150173
184,184,0.0019288671901449561,1.9996548891067505,0.00020195284741930664,1.9999999999999933,0.7260869741439819,tensor(0.5078),0.35738869989290833
185,185,0.0020205245818942785,2.000037431716919,0.00020056543871760368,1.9999999999999933,0.7102751135826111,tensor(0.4963),0.3660408998839557
186,186,0.0014295177534222603,2.000221014022827,0.00020064572163391858,1.9999999999999933,0.702028751373291,tensor(0.4944),0.3866115999408066
187,187,0.002060567494481802,1.999617576599121,0.00020604193559847772,1.9999999999999933,0.7172353863716125,tensor(0.5015),0.3756852997466922
188,188,0.0017625353066250682,1.9999068975448608,0.0002048499445663765,1.9999999999999933,0.7228715419769287,tensor(0.5161),0.37422809982672334
189,189,0.0015337213408201933,1.9997495412826538,0.000198772904695943,1.9999999999999933,0.7276870608329773,tensor(0.4978),0.3671438000164926
190,190,0.00178184499964118,1.9997169971466064,0.00020041520474478602,1.9999999999999933,0.7303441166877747,tensor(0.4912),0.3984320997260511
191,191,0.001343403710052371,1.9999223947525024,0.00020427361596375704,1.9999999999999933,0.7261954545974731,tensor(0.5024),0.3889953000470996
192,192,0.0017770405393093824,2.0000808238983154,0.0002002476976485923,1.9999999999999933,0.7102968692779541,tensor(0.4932),0.38168480014428496
193,193,0.0013907663524150848,1.9998716115951538,0.00020002858946099877,1.9999999999999933,0.7173340320587158,tensor(0.5061),0.37604800006374717
194,194,0.002048330847173929,1.9998626708984375,0.00019661402620840818,1.9999999999999933,0.7177870869636536,tensor(0.5146),0.3637053002603352
195,195,0.0004656667006202042,1.9998486042022705,0.00019954150775447488,1.9999999999999933,0.7205990552902222,tensor(0.5034),0.3652409999631345
196,196,0.0015746894059702754,1.9997859001159668,0.00019104685634374619,1.9999999999999933,0.7378033995628357,tensor(0.5120),0.3736144001595676
197,197,0.0019882579799741507,1.9996267557144165,0.00019681372214108706,1.9999999999999933,0.7113900184631348,tensor(0.5015),0.3817157996818423
198,198,0.0010476175229996443,1.999742865562439,0.000193692249013111,1.9999999999999933,0.7254587411880493,tensor(0.5168),0.37453409982845187
199,199,0.0014575192471966147,1.999969720840454,0.00019338296260684729,1.9999999999999933,0.7300109267234802,tensor(0.5078),0.3704383000731468
200,200,0.0011724340729415417,1.9998986721038818,0.0001924895914271474,1.9999999999999933,0.7198036909103394,tensor(0.5146),0.36846410017460585
201,201,0.0007217753445729613,2.000319242477417,0.00019323213200550526,1.9999999999999933,0.7078045606613159,tensor(0.4963),0.364433899987489
202,202,0.0015201171627268195,1.999974250793457,0.00019090143905486912,1.9999999999999933,0.7120333909988403,tensor(0.4971),0.427110199816525
203,203,0.0014088848838582635,1.9998211860656738,0.00019392979447729886,1.9999999999999933,0.6979459524154663,tensor(0.5027),0.43234229972586036
204,204,0.001414711819961667,1.999839186668396,0.0001923408854054287,1.9999999999999933,0.6980782151222229,tensor(0.4963),0.3951932000927627
