,epoch,loss,energy_mean,energy_std,CI,proposal_width,acceptance_rate,walltime
0,0,0.28343284130096436,4.549018383026123,0.0061448123306035995,4.499999999999991,0.42203763127326965,tensor(0.4946),0.31850454420782626
1,1,0.27919435501098633,4.544179916381836,0.0060991705395281315,4.499999999999991,0.41317883133888245,tensor(0.4949),0.3146001389250159
2,2,0.25667518377304077,4.562104225158691,0.0059150815941393375,4.499999999999991,0.3964077830314636,tensor(0.4797),0.31008976977318525
3,3,0.2547604441642761,4.548618316650391,0.005901989992707968,4.499999999999991,0.40999284386634827,tensor(0.4885),0.3124954919330776
4,4,0.2539578378200531,4.547367572784424,0.005887120962142944,4.499999999999991,0.42757752537727356,tensor(0.5122),0.30862672510556877
5,5,0.2389761507511139,4.554061412811279,0.005662387236952782,4.499999999999991,0.4170263111591339,tensor(0.5024),0.3219462400302291
6,6,0.23148134350776672,4.5465803146362305,0.0055250134319067,4.499999999999991,0.41864004731178284,tensor(0.5027),0.3133058899547905
7,7,0.24286720156669617,4.5418195724487305,0.005537447519600391,4.499999999999991,0.41109901666641235,tensor(0.4873),0.31548899901099503
8,8,0.2353103756904602,4.542025089263916,0.005510068964213133,4.499999999999991,0.42886507511138916,tensor(0.5034),0.3039902390446514
9,9,0.22832481563091278,4.540378093719482,0.005374784115701914,4.499999999999991,0.4310436546802521,tensor(0.4863),0.3131577759049833
10,10,0.22762082517147064,4.536288261413574,0.005416562780737877,4.499999999999991,0.4243030250072479,tensor(0.4949),0.3068157259840518
11,11,0.2320873886346817,4.534837245941162,0.0053548552095890045,4.499999999999991,0.42130470275878906,tensor(0.4915),0.3112727291882038
12,12,0.21759465336799622,4.533646106719971,0.00505481380969286,4.499999999999991,0.4241706132888794,tensor(0.4985),0.3101709329057485
13,13,0.21406204998493195,4.539422512054443,0.005162079352885485,4.499999999999991,0.4251146912574768,tensor(0.4988),0.31601430801674724
14,14,0.19828303158283234,4.540726184844971,0.0050845034420490265,4.499999999999991,0.4518955945968628,tensor(0.5212),0.3202949489932507
15,15,0.2092089056968689,4.550496578216553,0.004955666605383158,4.499999999999991,0.4193876385688782,tensor(0.5112),0.3137489380314946
16,16,0.20801256597042084,4.5365681648254395,0.0049276938661932945,4.499999999999991,0.4165089428424835,tensor(0.4973),0.31036499282345176
17,17,0.1958961933851242,4.536553382873535,0.0048052407801151276,4.499999999999991,0.4246823191642761,tensor(0.5068),0.31895370804704726
18,18,0.19194746017456055,4.533954620361328,0.004814065061509609,4.499999999999991,0.4272613525390625,tensor(0.4861),0.3165898830629885
19,19,0.19199566543102264,4.531209945678711,0.004739786498248577,4.499999999999991,0.4178619384765625,tensor(0.4880),0.3037282330915332
20,20,0.19651348888874054,4.527224063873291,0.004644809290766716,4.499999999999991,0.4294399917125702,tensor(0.5039),0.2992864849511534
