,epoch,loss,energy_mean,energy_std,CI,proposal_width,acceptance_rate,walltime
0,0,-9851.951171875,1108.79833984375,38.96038436889648,1.999999999999993,0.4869374334812164,tensor(0.4993),0.3675253996625542
1,1,-8305.6298828125,1109.5164794921875,38.97539138793945,1.999999999999993,0.4959698021411896,tensor(0.4963),0.4007232002913952
2,2,-8914.568359375,1111.582763671875,39.030982971191406,1.999999999999993,0.4645695090293884,tensor(0.4778),0.3202213998883962
3,3,-9956.70703125,1111.8399658203125,39.02204513549805,1.999999999999993,0.4632198214530945,tensor(0.4985),0.2850908003747463
4,4,-8429.4658203125,1112.86767578125,39.05406188964844,1.999999999999993,0.4920212030410766,tensor(0.4917),0.2561662001535296
5,5,-8065.13232421875,1112.783935546875,39.06236267089844,1.999999999999993,0.4896709620952606,tensor(0.4827),0.2793940003030002
6,6,-8120.88720703125,1113.9765625,39.104591369628906,1.999999999999993,0.5077820420265198,tensor(0.5081),0.2747820997610688
7,7,-8323.791015625,1114.8487548828125,39.10915756225586,1.999999999999993,0.4911792278289795,tensor(0.5029),0.2545966999605298
8,8,-9382.59375,1114.7003173828125,39.10730743408203,1.999999999999993,0.4735561907291412,tensor(0.4968),0.2549898000434041
9,9,-10147.498046875,1115.1336669921875,39.12701034545898,1.999999999999993,0.4774270057678222,tensor(0.5161),0.2554176999256015
10,10,-10064.6259765625,1115.3966064453125,39.15488815307617,1.999999999999993,0.4856045246124267,tensor(0.5161),0.2779282000847161
11,11,-9984.8046875,1114.8267822265625,39.13760757446289,1.999999999999993,0.4924302995204925,tensor(0.5002),0.2538242000155151
12,12,-9729.3662109375,1115.852294921875,39.18001937866211,1.999999999999993,0.4955629408359527,tensor(0.5002),0.2598465997725725
13,13,-9954.85546875,1117.929931640625,39.24031448364258,1.999999999999993,0.4924840331077575,tensor(0.5146),0.2703657001256943
14,14,-10467.734375,1116.75732421875,39.20370101928711,1.999999999999993,0.4928328394889831,tensor(0.5015),0.2512481003068387
15,15,-10230.662109375,1117.3514404296875,39.22274398803711,1.999999999999993,0.4882884919643402,tensor(0.5032),0.2541653998196125
16,16,-9714.640625,1118.673095703125,39.27431106567383,1.999999999999993,0.4978901445865631,tensor(0.5020),0.2520806998945772
17,17,-9420.9677734375,1118.5531005859375,39.26362228393555,1.999999999999993,0.4899367988109588,tensor(0.4944),0.257687299977988
18,18,-9368.791015625,1120.34375,39.31954193115234,1.999999999999993,0.4997330605983734,tensor(0.5103),0.2599468003027141
19,19,-9558.505859375,1120.1688232421875,39.34999847412109,1.999999999999993,0.4934042394161224,tensor(0.4934),0.2651223996654153
20,20,-9899.501953125,1121.398193359375,39.40641021728516,1.999999999999993,0.4900865256786346,tensor(0.5017),0.254766599740833
21,21,-10185.8203125,1123.7735595703125,39.53764343261719,1.999999999999993,0.4968711733818054,tensor(0.5051),0.2563369004055857
22,22,-9606.0146484375,1123.8106689453125,39.54098510742188,1.999999999999993,0.4930850267410278,tensor(0.5107),0.2559234001673758
23,23,-9020.71484375,1123.1724853515625,39.51953887939453,1.999999999999993,0.5064456462860107,tensor(0.5210),0.261311300098896
24,24,-8759.6962890625,1124.2435302734375,39.543155670166016,1.999999999999993,0.520826518535614,tensor(0.5229),0.2711903001181781
25,25,-8686.17578125,1124.797607421875,39.56509780883789,1.999999999999993,0.5072584748268127,tensor(0.5103),0.2598876003175974
26,26,-8776.8330078125,1127.239013671875,39.64992904663086,1.999999999999993,0.5029814839363098,tensor(0.5056),0.2524453001096844
27,27,-9013.8798828125,1129.6566162109375,39.69666290283203,1.999999999999993,0.5139666795730591,tensor(0.5046),0.2560026999562979
28,28,-9573.5,1130.7427978515625,39.75053787231445,1.999999999999993,0.5041435360908508,tensor(0.5173),0.2661689002998173
29,29,-10248.5888671875,1131.8363037109375,39.77200698852539,1.999999999999993,0.4863201975822449,tensor(0.4944),0.2589798998087644
30,30,-10409.2724609375,1132.614501953125,39.79396057128906,1.999999999999993,0.4930386841297149,tensor(0.5007),0.2487590000964701
31,31,-9811.4091796875,1134.371337890625,39.89088439941406,1.999999999999993,0.503201961517334,tensor(0.5134),0.2634565001353621
32,32,-9329.2666015625,1134.0576171875,39.87084579467773,1.999999999999993,0.5028186440467834,tensor(0.5012),0.258411300368607
33,33,-9263.919921875,1135.82666015625,39.94453048706055,1.999999999999993,0.4890590012073517,tensor(0.5054),0.2596757998690009
34,34,-9496.2587890625,1137.0106201171875,39.968170166015625,1.999999999999993,0.5035257339477539,tensor(0.5063),0.2610588995739817
35,35,-10059.375,1137.7626953125,39.99151992797852,1.999999999999993,0.4889881312847137,tensor(0.5076),0.2605417999438941
36,36,-10766.515625,1138.1822509765625,39.99829864501953,1.999999999999993,0.4889967441558838,tensor(0.4949),0.2697628000751138
37,37,-9759.6298828125,1140.02734375,40.049930572509766,1.999999999999993,0.5035024881362915,tensor(0.4949),0.3276976002380252
38,38,-9312.8037109375,1142.1348876953125,40.13153839111328,1.999999999999993,0.5019654035568237,tensor(0.4993),0.2659185999073088
39,39,-8896.302734375,1142.1171875,40.12609100341797,1.999999999999993,0.5267057418823242,tensor(0.5125),0.2988899000920355
40,40,-8860.6630859375,1142.4560546875,40.13290786743164,1.999999999999993,0.5117186307907104,tensor(0.5039),0.2574674999341368
41,41,-8650.12890625,1144.42041015625,40.2061882019043,1.999999999999993,0.5199809074401855,tensor(0.5034),0.2661886001005769
42,42,-8731.505859375,1144.05126953125,40.16656112670898,1.999999999999993,0.509549617767334,tensor(0.5039),0.2613154998980462
43,43,-8723.5517578125,1145.744384765625,40.24101638793945,1.999999999999993,0.50174480676651,tensor(0.4951),0.2668173001147806
44,44,-8833.458984375,1146.7115478515625,40.27751159667969,1.999999999999993,0.4922601282596588,tensor(0.5007),0.2737678000703454
45,45,-9172.052734375,1146.7783203125,40.280086517333984,1.999999999999993,0.5065963864326477,tensor(0.5098),0.2630297001451254
46,46,-9654.0810546875,1147.1312255859375,40.28130722045898,1.999999999999993,0.4941569864749908,tensor(0.5007),0.2611135998740792
47,47,-10072.291015625,1147.90380859375,40.321659088134766,1.999999999999993,0.4910267293453216,tensor(0.4932),0.2524534999392926
48,48,-9667.3046875,1148.6884765625,40.34416580200195,1.999999999999993,0.5052693486213684,tensor(0.5039),0.2700208998285234
49,49,-9157.216796875,1150.357421875,40.43886566162109,1.999999999999993,0.495110422372818,tensor(0.4944),0.2696938998997211
50,50,-8711.1064453125,1151.51806640625,40.49524688720703,1.999999999999993,0.4976589679718017,tensor(0.5100),0.265657499898225
51,51,-8386.7392578125,1151.7413330078125,40.49818420410156,1.999999999999993,0.498306393623352,tensor(0.4883),0.3220107001252472
52,52,-8281.4775390625,1152.6331787109375,40.54010772705078,1.999999999999993,0.4993289411067962,tensor(0.4929),0.2608880000188947
53,53,-8052.66943359375,1153.6522216796875,40.59373474121094,1.999999999999993,0.5044671893119812,tensor(0.5007),0.2671411000192165
54,54,-7915.29736328125,1154.5394287109375,40.626739501953125,1.999999999999993,0.5203709006309509,tensor(0.5181),0.2665377999655902
55,55,-8085.0537109375,1156.288330078125,40.6743392944336,1.999999999999993,0.5060133934020996,tensor(0.4954),0.2785610002465546
56,56,-8002.484375,1158.6334228515625,40.75271224975586,1.999999999999993,0.5031564235687256,tensor(0.5039),0.2524831998161971
57,57,-8114.1064453125,1160.401123046875,40.77724838256836,1.999999999999993,0.5032224655151367,tensor(0.4983),0.2974056000821292
58,58,-8555.2109375,1162.0,40.808143615722656,1.999999999999993,0.5154802799224854,tensor(0.5171),0.3108100001700222
59,59,-9100.9853515625,1164.4217529296875,40.89184188842773,1.999999999999993,0.510725736618042,tensor(0.5093),0.3002758999355137
60,60,-9714.6884765625,1164.5975341796875,40.88720703125,1.999999999999993,0.4901226460933685,tensor(0.4912),0.2877776999957859
61,61,-9998.08984375,1166.3734130859375,40.9757194519043,1.999999999999993,0.4827410280704498,tensor(0.4912),0.295104700140655
62,62,-9111.5185546875,1166.928466796875,40.98216247558594,1.999999999999993,0.5031221508979797,tensor(0.5022),0.2809391999617219
63,63,-8574.7666015625,1167.4090576171875,41.00323486328125,1.999999999999993,0.4999584257602691,tensor(0.4885),0.3068558000959456
64,64,-8194.6484375,1168.1201171875,41.01810073852539,1.999999999999993,0.5068716406822205,tensor(0.4827),0.2955213002860546
65,65,-8275.716796875,1168.4486083984375,41.03464126586914,1.999999999999993,0.5075873732566833,tensor(0.4917),0.2975826999172568
66,66,-8187.76513671875,1168.4986572265625,41.03466033935547,1.999999999999993,0.5134824514389038,tensor(0.4971),0.2922278000041842
67,67,-8335.8798828125,1171.0804443359375,41.15934371948242,1.999999999999993,0.4969561696052551,tensor(0.4875),0.2975909002125263
68,68,-8813.029296875,1171.5848388671875,41.18743133544922,1.999999999999993,0.5047027468681335,tensor(0.4910),0.276768899988383
69,69,-9572.1533203125,1172.627197265625,41.247406005859375,1.999999999999993,0.4974340498447418,tensor(0.5088),0.2871432998217642
70,70,-10642.9892578125,1173.696533203125,41.29986572265625,1.999999999999993,0.4921376705169678,tensor(0.4956),0.2755392002873122
71,71,-10470.3603515625,1174.59423828125,41.34627914428711,1.999999999999993,0.4824221730232239,tensor(0.4829),0.2709229998290539
